decimalLongitude,decimalLatitude,glcPrecision,glcScore,glcParsePattern,coordinateUncertaintyMeters,catalogNumber
-105.924405,26.681806,Low,36,MEXICO,3036,TTC010391
-100.120887,36.281891,High,86,Distance SouthEast of DARROUZETT,10814,TTC010392
-99.284477,28.221911,High,88,Distance South of ARTESIA WELLS,7959,TTC010394
-99.284477,28.221911,High,88,Distance South of ARTESIA WELLS,7959,TTC010395
-110.70537,32.430353,Low,54,SANTA CATALINA MOUNTAINS,301,TTC010396
-110.809812,32.322298,Low,43,SABINO CANYON,1506,TTC010396
-111.456772,31.865916,Low,43,SABINO CANYON,1506,TTC010396
-110.921111,32.505556,Low,39,CATALINA,5372,TTC010396
-110.70537,32.430353,Low,54,SANTA CATALINA MOUNTAINS,301,TTC010397
-110.809812,32.322298,Low,43,SABINO CANYON,1506,TTC010397
-111.456772,31.865916,Low,43,SABINO CANYON,1506,TTC010397
-110.921111,32.505556,Low,39,CATALINA,5372,TTC010397
-110.692309,32.287615,High,98,Distance South of MOLINO BASIN CAMPGROUND,6272,TTC010398
-110.696476,32.284837,High,87,Distance South of MOLINO BASIN,4507,TTC010398
-110.921111,32.505556,Low,39,CATALINA,5372,TTC010398
-108.81799,32.257957,High,85,Distance SouthWest of LORDSBURG,9853,TTC010399
-111.522913,33.785043,Low,29,RED MOUNTAIN,1807,TTC010400
-112.022099,33.991146,Low,29,RED MOUNTAIN,1807,TTC010400
-101.486345,33.670631,High,83,Distance East of LORENZO,4321,TTC010401
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010402
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010403
-101.706842,34.126761,High,85,Distance South of PLAINVIEW,10524,TTC010405
-101.347542,33.165273,High,80,Distance SouthEast of POST,3199,TTC010406
-102.460175,34.763757,High,84,Distance SouthWest of HEREFORD,6591,TTC010407
-102.486711,34.796593,High,87,Distance SouthWest of HEREFORD->snapped to Tierra Blanca Creek,7004,TTC010408
-98.46283,33.922897,Low,56,HOLLIDAY CREEK->snapped to Holliday Creek,210,TTC010409
-98.476731,33.906697,Low,53,WICHITA FALLS->snapped to Holliday Creek,12350,TTC010409
-98.838085,31.093031,High,84,Distance SouthWest of SAN SABA,8232,TTC010410
-101.181419,34.474169,High,85,Distance East of SILVERTON,10146,TTC010411
-100.836521,33.911941,High,83,Distance North of DICKENS,26067,TTC010413
0.008355,0.02017,High,81,Distance NNE of BOWMAN,3277,TTC010415
-98.559828,33.834535,Medium,57,Near LAKE WICHITA,873,TTC010415
-100.927096,34.011976,High,83,Distance West of MATADOR,9363,TTC010418
-101.665509,33.666472,High,82,Distance East of IDALOU,3815,TTC010420
-103.334398,34.186192,Low,38,PORTALES,3036,TTC010421
-102.723826,34.226468,Low,39,MULESHOE,3517,TTC010424
-104.238502,32.406337,Low,46,CITY OF CARLSBAD,14542,TTC010425
-104.228838,32.420674,Low,39,CARLSBAD,12852,TTC010425
-102.723826,34.226468,Low,39,MULESHOE,3517,TTC010426
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC010427
-98.888797,31.709279,High,85,Distance East of BROWNWOOD,16115,TTC010428
-101.682942,33.666473,Medium,52,Near IDALOU,1562,TTC010429
-102.415465,34.126436,High,83,Distance North of AMHERST,11590,TTC010430
-102.875277,36.848356,High,91,LAKE CARL ETLING,873,TTC010431
-98.370584,30.731016,High,96,INKS LAKE STATE PARK,2920,TTC010432
-98.384751,30.731015,Low,39,INKS LAKE,873,TTC010432
-98.370584,30.731016,High,96,INKS LAKE STATE PARK,2920,TTC010434
-98.384751,30.731015,Low,39,INKS LAKE,873,TTC010434
-96.838058,32.792073,Low,42,TURTLE CREEK,210,TTC010435
-99.07726,29.952993,Low,42,TURTLE CREEK,210,TTC010435
-99.305056,30.676014,Low,42,TURTLE CREEK,210,TTC010435
-100.241773,33.21065,Low,42,TURTLE CREEK,210,TTC010435
-96.265246,28.719713,Low,42,TURTLE CREEK,210,TTC010435
-99.260353,33.594261,Low,38,SEYMOUR,5260,TTC010435
-95.611615,31.167127,Low,35,CREEK,3036,TTC010435
-101.337733,33.157062,High,80,Distance SouthEast of POST,3542,TTC010436
-101.337733,33.157062,High,80,Distance SouthEast of POST,3542,TTC010437
-101.357351,33.173484,High,80,Distance SouthEast of POST,2901,TTC010438
-102.624567,34.144358,High,84,Distance SouthEast of MULESHOE,7845,TTC010439
-102.646867,34.032307,High,85,Distance East of CIRCLEBACK,5241,TTC010440
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010441
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC010442
-98.905034,29.967715,Low,38,COMFORT,3024,TTC010443
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC010444
-104.523024,33.394266,Low,38,ROSWELL,12127,TTC010445
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010446
-100.703272,36.320001,High,84,Distance SouthEast of PERRYTON,8083,TTC010447
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC010449
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC010450
-102.755708,31.946368,High,82,Distance North of NOTREES,6033,TTC010451
-110.000654,33.78756,High,86,Distance East of WHITE RIVER->snapped to White River,7415,TTC010452
-109.999275,33.787218,Low,41,GERONIMO->snapped to White River,3036,TTC010452
-101.688072,34.535874,High,81,Distance East of TULIA,8600,TTC010453
-101.832654,33.108819,High,85,Distance North of O'DONNELL,13758,TTC010454
-100.181866,26.532627,High,90,Distance North of SABINAS HIDALGO,6033,TTC010455
-99.096497,23.053649,High,82,Distance North of SABINAS,6033,TTC010455
-101.117383,27.884957,High,82,Distance North of SABINAS,6033,TTC010455
-97.080553,16.458009,High,82,Distance North of SABINAS,6033,TTC010455
-100.113375,25.524596,High,82,Distance North of SABINAS,6033,TTC010455
-97.591672,17.107201,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-100.427161,18.219293,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-99.043892,18.611033,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-96.879823,19.995917,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-101.277344,22.199389,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-91.05,18.562412,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-103.659709,24.006036,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-96.17677,17.215736,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-99.876992,27.818986,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-97.253594,15.988993,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-109.65,30.512366,Medium,40,Distance North of %HIDALGO%,3649,TTC010455
-99.466667,18.829078,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.743365,15.378397,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-106.276815,27.089171,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-99.759936,18.912679,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-91.779743,16.134131,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.630546,15.192149,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-103.282561,25.845542,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.359901,14.913293,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.209917,14.966319,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-91.293143,16.350286,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.995075,17.985564,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-97.974167,16.966028,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-100.557388,19.721367,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.128629,16.481557,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-101.014492,25.751008,Medium,40,Distance North of %HIDALGO%,3649,TTC010455
-99.618554,25.885957,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-92.212109,16.313457,Medium,40,Distance North of %HIDALGO%,6033,TTC010455
-103.661012,30.358492,Low,37,ALPINE,4293,TTC010456
-101.793767,33.159505,High,82,Distance South of TAHOKA,2911,TTC010458
-97.743061,30.267153,High,82,AUSTIN,26832,TTC010459
-80.613889,48.8425,Low,37,EDWARDS,301,TTC010460
-75.466389,45.3225,Low,37,EDWARDS,301,TTC010460
-97.091669,31.802383,Low,35,WEST,2696,TTC010463
0,0,Low,34,MESA,3036,TTC010465
-101.356216,33.969133,High,84,Distance SouthWest of FLOYDADA,2470,TTC010469
-102.723826,34.226468,Low,39,MULESHOE,3517,TTC010470
-102.51325,35.986959,High,83,Distance South of DALHART,10000,TTC010471
-102.755708,31.946368,High,82,Distance North of NOTREES,6033,TTC010473
-101.547393,33.04922,High,80,Distance SouthWest of POST,9473,TTC010474
-103.042168,35.120923,High,82,Distance South of GLENRIO,Unavailable,TTC010475
-102.53906,34.81498,High,84,Distance West of HEREFORD,12790,TTC010476
-102.834074,33.934681,High,81,Distance NorthWest of ENOCHS,6526,TTC010477
-101.998228,33.688973,High,87,SHALLOWATER,1626,TTC010478
-102.251307,35.511159,High,82,TASCOSA,3036,TTC010479
-102.397704,34.815062,High,84,HEREFORD,3606,TTC010480
-103.042256,35.39489,High,86,Distance SouthWest of DALHART->snapped to Canadian River,39237,TTC010481
-102.164503,35.495839,Low,47,CANADIAN RIVER->snapped to Canadian River,210,TTC010481
-102.164503,35.495839,Low,42,CANADIAN->snapped to Canadian River,1865,TTC010481
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010482
-101.832654,33.108819,High,85,Distance North of O'DONNELL,13758,TTC010483
-101.855166,33.577863,Medium,53,At LUBBOCK,16770,TTC010484
-96.887241,33.975616,High,81,Distance NorthWest of POWELL,5042,TTC010485
-96.468873,32.09543,Low,40,CORSICANA,9434,TTC010486
-98.596334,33.835298,Medium,47,Distance North of %WICHITA FALLS%->snapped to Lake Wichita,12487,TTC010487
-98.888797,31.709279,High,85,Distance East of BROWNWOOD,16115,TTC010488
-97.417278,31.906116,Low,42,LAKE WHITNEY,873,TTC010489
-99.140319,30.047433,High,85,KERRVILLE,10339,TTC010491
-97.743061,30.267153,High,82,AUSTIN,26832,TTC010492
-97.492524,29.456733,High,91,GONZALES COUNTY,48376,TTC010493
-97.452493,29.501626,Low,39,GONZALES,3586,TTC010493
-105.438318,35.768101,High,85,Distance NorthWest of LAS VEGAS,13624,TTC010494
-105.488626,35.717813,Low,52,EVERGREEN VALLEY RANCH,3036,TTC010494
-105.223897,35.593932,Low,40,LAS VEGAS,5030,TTC010495
-97.091669,31.798029,Medium,38,Distance South of %WEST%,3018,TTC010496
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC010498
-103.195104,31.78255,Low,52,WINKLER COUNTY AIRPORT,2530,TTC010498
-103.048169,31.850045,Low,45,WINKLER COUNTY,41836,TTC010498
-107.929086,27.083197,High,85,Distance West of CUAHUTEMOC,17102,TTC010499
-98.716401,17.902838,High,83,Distance SouthWest of ZUMPANGO,4812,TTC010500
-99.559573,17.621261,High,83,Distance SouthWest of ZUMPANGO,4812,TTC010500
-98.256992,19.525979,High,83,Distance SouthWest of ZUMPANGO,4812,TTC010500
-99.133387,19.764784,High,83,Distance SouthWest of ZUMPANGO,4812,TTC010500
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC010501
-97.404456,28.129059,High,82,Distance NorthEast of SINTON,7638,TTC010502
-98.713064,32.074071,High,81,Distance SouthWest of DUSTER,5342,TTC010503
-96.286565,31.062147,Low,54,CAMP CREEK LAKE->snapped to Camp Creek,873,TTC010504
-96.246201,31.053278,Low,49,CAMP CREEK->snapped to Camp Creek,210,TTC010504
-97.682157,30.245765,High,92,Distance East of MONTOPOLIS BRIDGE,900,TTC010505
-97.682157,30.245487,High,92,Distance East of MONTOPOLIS BRIDGE,900,TTC010505
-97.682157,30.243265,High,85,Distance East of MONTOPOLIS,3479,TTC010505
-97.743061,30.267153,Medium,52,Near AUSTIN,26832,TTC010505
-95.652547,31.813326,High,91,ANDERSON COUNTY,52490,TTC010506
-98.511704,31.099614,Low,34,BEND,3036,TTC010507
-98.512815,31.099336,Low,34,BEND,3036,TTC010507
-98.742915,20.171527,Medium,40,Distance North of %PACHUCA%,5226,TTC010508
-102.099152,20.543302,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-102.021769,22.628379,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-105.146743,27.88792,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-102.567688,20.964718,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-110.80417,29.8683,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-87.870082,21.208894,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-110.566135,29.834378,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-110.436159,29.373584,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-106.370052,25.349997,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-104.561125,26.910944,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-98.526731,20.024998,High,85,Distance East of SAN RAFAEL,3039,TTC010509
-90.721475,18.266665,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-103.132265,20.053674,High,85,Distance East of SAN RAFAEL,3039,TTC010509
-96.838515,20.188615,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-99.00668,25.116605,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-99.631825,24.757796,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-98.976429,18.640844,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-100.403987,17.996978,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-101.668962,20.89973,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-101.331355,20.534072,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-99.679621,21.589161,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-99.055874,22.759957,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-98.990047,21.498443,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-98.430731,19.977753,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-93.858703,16.586967,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-101.118353,18.226225,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-103.808737,18.773757,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-109.498055,30.978047,High,85,Distance East of SAN RAFAEL,3039,TTC010509
-93.007223,17.629356,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-102.395814,19.671955,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-113.69028,27.911645,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-115.604523,31.11188,High,85,Distance East of SAN RAFAEL,5351,TTC010509
-110.566135,29.834378,Medium,39,Distance East of %RAFAEL%,5351,TTC010509
-78.358616,38.98872,Medium,55,Near STRASBURG,2645,TTC010510
-78.331115,38.961221,Low,41,SIGNAL KNOB,1807,TTC010510
-99.207854,20.620071,High,84,Distance North of ORIZABITA,5924,TTC010511
-105.515847,36.130584,Low,40,TRES RITOS,3036,TTC010512
-98.630898,20.139579,High,89,Distance East of REAL DEL MONTE,5471,TTC010513
-99.761044,19.108037,High,91,NEVADO DE TOLUCA,301,TTC010514
-99.653237,19.287858,Low,36,TOLUCA,301,TTC010514
-92.244935,15.028047,Low,36,TOLUCA,3036,TTC010514
-103.608608,19.563217,Low,36,NEVADO,301,TTC010514
-92.738543,15.640572,Low,36,TOLUCA,3036,TTC010514
-115.083157,32.430501,Low,36,TOLUCA,3036,TTC010514
-91.266667,18.958333,Low,36,TOLUCA,3036,TTC010514
-105.474458,21.848139,Low,36,TOLUCA,1189,TTC010514
-99.63799,19.292752,Low,36,TOLUCA,301,TTC010514
-103.776579,29.551975,Medium,40,Distance North of %LAJITAS%,26753,TTC010515
-102.939052,29.574641,Low,39,BLACK GAP,301,TTC010516
-101.160425,33.666196,High,87,SILVER FALLS,301,TTC010517
-104.83077,31.018083,High,84,Distance South of VAN HORN,4910,TTC010518
-102.828894,29.845233,High,84,Distance SouthEast of MARATHON,23434,TTC010519
-102.939052,29.574641,Low,39,BLACK GAP,301,TTC010519
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010520
-100.573726,33.132066,High,82,Distance South of JAYTON,11736,TTC010521
-101.378194,33.016802,High,80,Distance South of POST,16690,TTC010522
-101.402716,33.211447,High,80,Distance NorthWest of POST,4368,TTC010523
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010524
-101.378194,33.147397,High,80,Distance South of POST,6354,TTC010525
-103.193513,32.113181,Medium,49,Near JAL,3354,TTC010526
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC010527
-103.092665,31.857626,Low,37,KERMIT,2155,TTC010529
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC010530
-101.977076,33.570549,High,83,Distance WEST of  then SOUTH of LUBBOCK,20135,TTC010531
-106.406297,38.544679,High,84,Distance East of GUNNISON,36381,TTC010535
-97.091669,31.798029,Medium,38,Distance South of %WEST%,3018,TTC010536
-93.732123,32.465193,High,88,Distance South of BOSSIER CITY,14644,TTC010537
-96.334407,30.627977,Low,46,COLLEGE STATION,11502,TTC010538
-97.091669,31.903979,Medium,38,Distance North of %WEST%,11011,TTC010539
-99.436823,26.738026,High,88,Distance SouthEast of LAS TORTILLAS,6909,TTC010540
-99.529682,26.788683,Medium,42,Distance SouthEast of %TORTILLAS%,8507,TTC010540
-99.087505,23.930549,Medium,42,Distance SouthEast of %TORTILLAS%,6909,TTC010540
-99.087505,23.930549,Medium,28,Distance SouthEast of %TORTILLA%,6909,TTC010540
-97.362648,31.859324,High,86,Distance East of LAGUNA PARK,5241,TTC010541
-97.400182,31.906115,Medium,45,Distance East of %LAKE WHITNEY%,3165,TTC010541
-98.123923,31.703766,Low,39,HAMILTON,3295,TTC010542
-97.509161,28.036682,Low,37,SINTON,2546,TTC010543
-110.70537,32.430353,Low,54,SANTA CATALINA MOUNTAINS,301,TTC010544
-110.809812,32.322298,Low,43,SABINO CANYON,1506,TTC010544
-111.456772,31.865916,Low,43,SABINO CANYON,1506,TTC010544
-110.921111,32.505556,Low,39,CATALINA,5372,TTC010544
-102.367643,31.845682,Low,37,ODESSA,12478,TTC010545
-101.237928,33.660085,Low,40,CROSBYTON,3699,TTC010546
-101.146223,34.474128,High,85,Distance East of SILVERTON,12534,TTC010547
-101.378194,33.263481,High,80,Distance North of POST,8490,TTC010548
-101.801663,33.7373,High,84,Distance East of NEW DEAL,5946,TTC010549
-100.822079,34.302192,High,83,Distance North of MATADOR,26209,TTC010550
-100.239178,34.426448,High,85,Distance West of CHILDRESS,9769,TTC010551
-101.132978,32.985479,High,80,Distance SouthEast of POST,13876,TTC010552
-101.239479,33.190851,High,80,Distance East of POST,11932,TTC010553
-102.350142,31.542509,High,81,Distance North of CRANE,14151,TTC010555
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC010556
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC010556
-102.828894,29.845233,High,84,Distance SouthEast of MARATHON,23434,TTC010557
-102.939052,29.574641,Low,39,BLACK GAP,301,TTC010557
-104.537107,30.266724,High,85,Distance NorthEast of CANDELARIA,9032,TTC010558
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC010559
-110.926479,32.221743,Low,37,TUCSON,27245,TTC010560
-102.428261,35.242832,High,80,VEGA,1441,TTC010561
-109.733278,32.589572,High,81,Distance East of BONITA,18334,TTC010562
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC010564
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC010564
-101.178427,33.022353,High,86,Distance SouthEast of JUSTICEBURG,5042,TTC010566
-103.661012,30.358492,High,82,ALPINE,4293,TTC010567
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC010568
-112.859504,34.162526,High,84,Distance West of CONGRESS,13083,TTC010569
-105.223897,35.593932,Low,40,LAS VEGAS,5030,TTC010570
-105.353345,35.679207,Low,38,GALLINAS,3036,TTC010570
-104.75467,31.979282,Low,47,MCKITTRICK CANYON,1506,TTC010571
-104.860504,31.891227,Low,49,GUADALUPE MOUNTAINS,301,TTC010572
-109.819522,32.648679,Low,48,ARCADIA CAMPGROUND,3036,TTC010573
-109.843689,32.640902,Low,48,PINALENO MOUNTAINS,301,TTC010573
-103.698088,27.977373,High,95,SIERRA DE LAS CRUCES,1807,TTC010574
-108.377723,25.514426,Low,40,LAS CRUCES,3036,TTC010574
-108.656813,25.983095,Low,40,LAS CRUCES,3036,TTC010574
-102.233603,20.665543,Low,40,LAS CRUCES,3036,TTC010574
-101.505568,17.852226,Low,40,LAS CRUCES,3036,TTC010574
-101.854179,21.226335,Low,40,LAS CRUCES,3036,TTC010574
-100.070729,25.33846,Low,40,LAS CRUCES,3036,TTC010574
-93.323615,16.900096,Low,40,LAS CRUCES,3036,TTC010574
-92.328801,15.543209,Low,40,LAS CRUCES,3036,TTC010574
-99.588107,25.09738,Low,40,LAS CRUCES,3036,TTC010574
-93.85726,16.561911,Low,40,LAS CRUCES,3036,TTC010574
-91.869441,18.101895,Low,40,LAS CRUCES,3036,TTC010574
-96.830643,19.538465,Low,40,LAS CRUCES,3036,TTC010574
-110.090833,24.203056,Low,40,LAS CRUCES,3036,TTC010574
-91.183333,18.316667,Low,40,LAS CRUCES,3036,TTC010574
-106.55,25.483333,Low,40,LAS CRUCES,3036,TTC010574
-102.126753,20.196348,Low,40,LAS CRUCES,3036,TTC010574
-101.083333,26.45,Low,40,LAS CRUCES,3036,TTC010574
-107.39032,29.432656,Low,40,LAS CRUCES,3036,TTC010574
-93.283333,16.25,Low,40,LAS CRUCES,3036,TTC010574
-101.383457,19.93763,Low,40,LAS CRUCES,3036,TTC010574
-101.166374,27.715888,Low,40,LAS CRUCES,3036,TTC010574
-101.573928,20.53185,Low,40,LAS CRUCES,3036,TTC010574
-94.679984,16.6533,Low,40,LAS CRUCES,3036,TTC010574
-111.726502,26.506571,Low,36,CRUCES,3036,TTC010574
-107.39032,29.432656,Low,36,CRUCES,3036,TTC010574
-103.766667,27.833333,Low,36,CRUCES,3036,TTC010574
-99.588107,25.09738,Low,36,CRUCES,3036,TTC010574
-101.333417,22.732331,Low,36,CRUCES,3036,TTC010574
-102.233603,20.665543,Low,36,CRUCES,3036,TTC010574
-94.679984,16.6533,Low,36,CRUCES,3036,TTC010574
